"","tractid","mhmval00","mhmval12","hinc00","hu00","vac00","own00","rent00","h30old00","empclf00","clf00","unemp00","prof00","dpov00","npov00","ag25up00","hs00","col00","pop00.x","nhwht00","nhblk00","hisp00","asian00","cbsa","cbsaname","mar00","ag15up00","ag18cv00","wds00","p.white","p.black","p.hisp","p.asian","p.hs","p.col","p.prof","p.unemp","p.vacant","pov.rate","p.mar","mhv.00","mhv.10","mhv.change","mhv.growth"
"473","6073017808",378400,695700,98725,2252,133,1924,195,49,2651,2767,116,1462,5467,169,3954,570,2392,5472,4840,38,227,336,"41740","San Diego-Carlsbad-San Marcos, CA",2975,4356,4174,611,88.4502923976608,0.694444444444444,4.1483918128655,6.14035087719298,74.9114820435003,60.4957005563986,55.1490003772161,4.19226599204915,5.90586145648313,3.09127492226084,68.2966023875115,487587.32,695700,208112.68,42.682135376285
"474","6073017809",293700,650600,60427,854,19,608,227,415,1177,1257,80,544,2208,105,1538,333,556,2210,1842,16,257,71,"41740","San Diego-Carlsbad-San Marcos, CA",979,1840,1667,414,83.3484162895928,0.723981900452489,11.6289592760181,3.21266968325792,57.8023407022107,36.1508452535761,46.2192013593883,6.36435958631663,2.2248243559719,4.7554347826087,53.2065217391304,378447.135,650600,272152.865,71.9130467191937
"475","6073017810",311600,628000,64213,1973,76,1423,474,444,2222,2341,119,1105,4621,180,3516,798,1504,4670,4015,34,374,185,"41740","San Diego-Carlsbad-San Marcos, CA",2372,3869,3664,684,85.9743040685225,0.728051391862955,8.00856531049251,3.96145610278373,65.4721274175199,42.7758816837315,49.7299729972997,5.08329773601025,3.85200202736949,3.89526076606795,61.3078314810028,401512.18,628000,226487.82,56.4087047122705
"476","6073017811",255000,528800,66750,2729,181,1626,922,62,2612,2677,65,1563,5544,112,4076,634,2043,5555,4693,86,304,401,"41740","San Diego-Carlsbad-San Marcos, CA",2675,4352,4222,913,84.4824482448245,1.54815481548155,5.47254725472547,7.21872187218722,65.6771344455348,50.1226692836114,59.8392036753446,2.42809114680613,6.63246610480029,2.02020202020202,61.4659926470588,328580.25,528800,200219.75,60.9348096850008
"477","6073017813",250700,655500,51575,1524,227,1116,181,444,1131,1181,50,588,2764,150,2255,600,939,2710,2398,14,134,138,"41740","San Diego-Carlsbad-San Marcos, CA",1428,2439,2354,646,88.4870848708487,0.516605166051661,4.94464944649446,5.09225092250923,68.2483370288248,41.6407982261641,51.9893899204244,4.23370025402202,14.8950131233596,5.42691751085384,58.5485854858549,323039.485,655500,332460.515,102.91637104362
"478","6073017900",216700,514000,37473,2903,127,662,2114,1369,3424,3652,228,916,7016,1298,4628,2287,1051,7226,3448,59,3394,231,"41740","San Diego-Carlsbad-San Marcos, CA",2427,5800,5441,1289,47.7165790202048,0.816495986714642,46.9692776086355,3.19678937171326,72.1261884183233,22.7095937770095,26.7523364485981,6.24315443592552,4.37478470547709,18.5005701254276,41.8448275862069,279228.785,514000,234771.215,84.0784430587985
"479","6073018000",498500,656900,42606,1976,256,295,1425,751,2147,2214,67,894,3103,317,2658,594,1078,3354,2855,23,331,100,"41740","San Diego-Carlsbad-San Marcos, CA",1032,3115,2968,752,85.1222420989863,0.685748360166965,9.86881335718545,2.98151460942159,62.9044394281415,40.5568096313017,41.6394969725198,3.02619692863595,12.9554655870445,10.2159200773445,33.1300160513644,642342.175,656900,14557.825,2.26636605326436
"480","6073018100",179100,469200,37172,2958,240,1502,1216,1906,3108,3250,142,1109,6316,806,4380,1731,1025,6397,4414,143,1453,247,"41740","San Diego-Carlsbad-San Marcos, CA",2275,5167,4871,1429,69.0010942629358,2.23542285446303,22.7137720806628,3.86118493043614,62.9223744292237,23.4018264840183,35.6821106821107,4.36923076923077,8.11359026369168,12.7612412919569,44.0294174569383,230779.305,469200,238420.695,103.311124452862
"481","6073018200",214200,443300,28732,2654,177,601,1876,1551,3250,3429,179,703,7771,2932,4379,2606,700,7818,2449,223,4881,185,"41740","San Diego-Carlsbad-San Marcos, CA",2477,5627,5240,1079,31.3251470964441,2.85239191609107,62.432847275518,2.36633410079304,75.4966887417219,15.9853847910482,21.6307692307692,5.22018081073199,6.66917859834212,37.7300218762064,44.0199040341212,276007.41,443300,167292.59,60.6116299558769
"482","6073018300",306500,695000,32018,2677,1051,478,1148,1193,1527,1685,158,528,2747,505,2001,681,497,2850,2270,73,355,87,"41740","San Diego-Carlsbad-San Marcos, CA",941,2490,2359,556,79.6491228070175,2.56140350877193,12.4561403508772,3.05263157894737,58.8705647176412,24.8375812093953,34.5776031434185,9.37685459940653,39.2603660814344,18.3836912995996,37.7911646586345,394940.575,695000,300059.425,75.9758414288023
"483","6073018400",127500.0008,594800,26070.99938,1461.964233,163.9959869,200.9950867,1096.973145,852.979126,1436.964844,1595.960938,158.996109,246.9939575,3548.91327,1012.97522,2101.94873,1311.967896,213.9947662,3611.91173,1188.970947,213.9947662,2029.950439,124.9969482,"41740","San Diego-Carlsbad-San Marcos, CA",904.9779053,2655.935059,2486.939209,674.9835205,32.9180510455055,5.92469534685999,56.2015517195377,3.46068668184203,72.5975205969938,10.180779537853,17.1885873569778,9.96240604730891,11.2175101960925,28.5432509315732,34.0737964293727,164290.12603084,594800,430509.87396916,NA
"484","6073018504",239700,536500,54732,2532,68,1551,913,955,3285,3450,165,1374,6312,324,4484,1484,1427,6417,4491,346,1132,355,"41740","San Diego-Carlsbad-San Marcos, CA",2883,5180,4895,993,69.9859747545582,5.39192769206794,17.6406420445691,5.5321801464859,64.9197145405888,31.8242640499554,41.8264840182648,4.78260869565217,2.68562401263823,5.13307984790875,55.6563706563707,308865.435,536500,227634.565,73.7002393938966
"485","6073018507",140800,277300,44889,2577,93,1863,621,390,2875,2965,90,850,7304,622,4541,2363,699,7351,3418,622,2576,646,"41740","San Diego-Carlsbad-San Marcos, CA",3187,5541,5056,1028,46.4970752278602,8.46143381852809,35.0428513127466,8.78792001088287,67.4300814798503,15.393085223519,29.5652173913043,3.035413153457,3.60884749708964,8.51588170865279,57.5166937375925,181427.84,277300,95872.16,52.8431358715399
"486","6073018509",162600,345100,36468,1737,36,444,1257,830,2392,2549,157,412,5714,1181,2902,1786,362,5807,1625,486,3368,266,"41740","San Diego-Carlsbad-San Marcos, CA",1807,4119,3684,927,27.9834682280007,8.36920957465128,57.99896676425,4.5806784914758,74.0179186767746,12.474155754652,17.2240802675585,6.15927814829345,2.07253886010363,20.6685334266713,43.8698713279922,209518.23,345100,135581.77,64.7112043663217
"487","6073018510",166100,330100,51920,877,11,636,230,450,1282,1371,89,371,2899,415,1750,848,271,2889,1291,178,1072,282,"41740","San Diego-Carlsbad-San Marcos, CA",1172,2297,2078,370,44.6867428175839,6.16130148840429,37.1062651436483,9.76116303219107,63.9428571428571,15.4857142857143,28.9391575663027,6.49161196207148,1.25427594070696,14.3152811314246,51.0230735742273,214028.155,330100,116071.845,54.2320448447542
"488","6073018511",175600,355400,35474,1882,39,713,1130,688,2270,2416,146,710,5179,806,2810,1350,489,5184,2378,362,1992,348,"41740","San Diego-Carlsbad-San Marcos, CA",2193,3988,3471,591,45.8719135802469,6.98302469135802,38.4259259259259,6.71296296296296,65.4448398576512,17.4021352313167,31.2775330396476,6.04304635761589,2.07226354941552,15.5628499710369,54.9899699097292,226269.38,355400,129130.62,57.0694187609477
"489","6073018512",102300.7905,192500,28899.19756,2184.991617,140.9991621,1353.994257,689.9980758,686.9928978,714.0106767,796.0106922,82.00001545,194.0055717,3294.002436,172.0007072,2964.992706,1197.992812,678.000764,3390.001022,2806.993409,155.0022366,286.0024088,115.0027048,"41740","San Diego-Carlsbad-San Marcos, CA",1548.000032,3056.996298,2976.99398,1188.992977,82.8021404944579,4.5723359843872,8.43664668370121,3.39240914836515,63.2714398320007,22.8668611099106,27.1712423960733,10.3013711063817,6.45307565498088,5.22163266548355,50.6379426436584,131819.683598775,192500,60680.316401225,46.0328190332486
"490","6073018513",228998.9603,384400,57055.79496,2947.008407,129.0008464,1732.005713,1086.001954,8.007133098,3728.989144,3907.989267,178.9999863,1563.994335,7570.997385,515.9992932,4879.007028,1083.007258,1613.999144,7485.998803,4672.006356,792.9977119,1110.997615,802.9972943,"41740","San Diego-Carlsbad-San Marcos, CA",3321.999804,5819.003594,5141.006177,1117.00692,62.409926570222,10.5930782620778,14.8410071152398,10.7266553927073,55.2777724344774,33.0804840972244,41.9415094709109,4.5803602331132,4.37734911422667,6.8154731399369,57.0888082527622,295076.610294565,384400,89323.389705435,30.2712538334592
"491","6073018514",231500,415200,64944,2416,59,1933,424,56,2709,2782,73,1322,6814,244,4387,1024,1528,6830,4363,580,928,900,"41740","San Diego-Carlsbad-San Marcos, CA",3455,5068,4580,657,63.8799414348463,8.49194729136164,13.5871156661786,13.1771595900439,58.1718714383406,34.8301800775017,48.8002953119232,2.62401150251618,2.44205298013245,3.58086292926328,68.1728492501973,298299.325,415200,116900.675,39.1890511317784
"492","6073018515",265700,467200,60509,1808,53,1186,569,210,1923,1995,72,811,4137,224,2980,771,1019,4137,3257,93,429,278,"41740","San Diego-Carlsbad-San Marcos, CA",2175,3468,3273,693,78.728547256466,2.24800580130529,10.3698332124728,6.7198452985255,60.0671140939597,34.1946308724832,42.1736869474779,3.60902255639098,2.93141592920354,5.41455160744501,62.7162629757785,342367.735,467200,124832.265,36.461457152205
"493","6073018516",200300,346400,56607,1316,33,840,443,151,1891,2012,121,577,4179,158,2400,823,656,4196,2367,235,1121,419,"41740","San Diego-Carlsbad-San Marcos, CA",1805,3086,2802,490,56.4108674928503,5.60057197330791,26.7159199237369,9.98570066730219,61.625,27.3333333333333,30.5129561078794,6.01391650099404,2.50759878419453,3.78080880593443,58.4899546338302,258096.565,346400,88303.435,34.2133321301661
"494","6073018517",124300,256400,37827,1957,126,867,964,177,1674,1771,97,552,3860,573,2662,809,573,3903,2439,336,782,282,"41740","San Diego-Carlsbad-San Marcos, CA",1429,3166,3006,869,62.4903920061491,8.60876249039201,20.03586984371,7.22521137586472,51.915852742299,21.5251690458302,32.9749103942652,5.47713156408809,6.43842616249361,14.8445595854922,45.1358180669615,160166.765,256400,96233.235,60.0831483360484
"495","6073018518",162200,330200,43472,841,15,534,292,452,1329,1410,81,400,3142,230,1819,1085,220,3118,1075,190,1555,250,"41740","San Diego-Carlsbad-San Marcos, CA",1240,2363,2135,410,34.4772289929442,6.09364977549711,49.8717126363053,8.01796023091726,71.7427157778999,12.0945574491479,30.0978179082017,5.74468085106383,1.78359096313912,7.32017823042648,52.475666525603,209002.81,330200,121197.19,57.9883064730086
"496","6073018519",159700,297900,46107,1371,24,763,584,466,2153,2314,161,449,5395,900,2998,1664,405,5547,1970,359,2757,387,"41740","San Diego-Carlsbad-San Marcos, CA",2027,3955,3650,674,35.514692626645,6.47196682891653,49.7025419145484,6.97674418604651,69.0126751167445,13.5090060040027,20.8546214584301,6.95764909248055,1.75054704595186,16.6821130676552,51.2515802781289,205781.435,297900,92118.565,44.7652457083896
"497","6073018601",201600.0057,374400,58326.00243,1150.376465,37.36265564,882.9384766,230.0752869,430.6537476,1523.019775,1604.627686,81.60790253,533.8926392,3469.810658,193.6958618,2240.775879,866.2236328,495.5467834,3494.391352,1974.321289,180.9139099,913.4185791,378.5426636,"41740","San Diego-Carlsbad-San Marcos, CA",1648.872925,2656.681396,2457.086182,406.0730591,56.4997188385899,5.17726527100219,26.1395615742126,10.8328640231823,60.7722721831388,22.1149641980772,35.0548724293485,5.08578427519416,3.2478633540195,5.58231790986677,62.0651361312126,259771.687344735,374400,114628.312655265,44.1265612226421
"498","6073018603",136499.9252,283100,31820.89644,1832.035717,76.00400657,591.0049105,1165.0268,677.020839,2424.035106,2718.038991,294.0038844,396.0060343,6166.086703,1528.024748,3540.051352,2396.032053,269.0052281,6244.088242,1266.029048,497.0052281,4118.049594,293.0030538,"41740","San Diego-Carlsbad-San Marcos, CA",2098.022109,4560.064887,4048.060758,964.0164905,20.2756431192665,7.95961249805797,65.9511754862865,4.69248739678526,75.2824469507865,7.59890751155409,16.3366460048289,10.8167647842253,4.14860943292406,24.7811103151788,46.0086020920693,175886.97861646,283100,107213.02138354,60.9556331155868
"499","6073018608",157200,333400,49207,905,21,726,158,26,1199,1245,46,408,2599,167,1583,453,312,2618,1562,319,431,266,"41740","San Diego-Carlsbad-San Marcos, CA",1123,1927,1667,346,59.6638655462185,12.1848739495798,16.46294881589,10.1604278074866,48.3259633607075,19.7094125078964,34.0283569641368,3.69477911646586,2.32044198895028,6.425548287803,58.2771146860405,202560.06,333400,130839.94,64.5931581971293
"500","6073018609",132300,281900,44375,1873,31,1389,453,147,2481,2660,179,517,6372,866,3578,1904,511,6392,2450,587,2482,797,"41740","San Diego-Carlsbad-San Marcos, CA",2755,4527,4039,717,38.3291614518148,9.18335419274093,38.8297872340426,12.4687108886108,67.4958077138066,14.2817216321968,20.838371624345,6.72932330827068,1.65509877202349,13.5907093534212,60.8570797437597,170475.165,281900,111424.835,65.3613299039775
"501","6073018610",159100,346600,47277,1877,35,1154,688,546,2720,2904,184,553,7200,740,3698,2209,469,7320,2168,805,3333,926,"41740","San Diego-Carlsbad-San Marcos, CA",2953,5153,4486,703,29.6174863387978,10.9972677595628,45.5327868852459,12.6502732240437,72.4175229853975,12.6825310978908,20.3308823529412,6.33608815426997,1.86467767714438,10.2777777777778,57.3064234426548,205008.305,346600,141591.695,69.0663214839028
"502","6073018611",232200.6375,515800,55000.03854,1396.93844,38.99900781,1038.953988,318.9854855,241.988853,2039.897834,2329.880779,289.9828534,606.9740407,4897.753271,679.9602047,2963.859362,1407.923546,634.9757483,4943.75056,2174.913346,455.9711063,1601.909307,664.9590854,"41740","San Diego-Carlsbad-San Marcos, CA",2329.886994,3720.816818,3422.833036,443.9817826,43.9931853276999,9.22318188925778,32.4027130325119,13.4504983075036,68.9269983755727,21.4239500173693,29.7551196233095,12.4462528732677,2.79174849036297,13.8831044986709,62.6176215590305,299202.131450625,515800,216597.868549375,72.3918200379259
"503","6073018612",200500,350400,62091,1058,9,862,187,147,1514,1714,200,480,3555,392,2204,894,459,3588,2018,246,969,297,"41740","San Diego-Carlsbad-San Marcos, CA",1794,2669,2367,278,56.2430323299888,6.8561872909699,27.0066889632107,8.27759197324415,61.3883847549909,20.8257713248639,31.7040951122853,11.6686114352392,0.850661625708885,11.0267229254571,67.2161858373923,258354.275,350400,92045.725,35.6277150823225
"504","6073018613",101999.9975,321900,37914.00128,1634.163208,49.52009583,917.9904785,666.6525879,201.3505859,1767.306763,1838.783936,71.47711945,462.4990234,4517.540817,533.0418091,2761.446045,1363.671265,354.1154175,4546.972572,2019.111816,519.9609985,1486.537231,454.5570984,"41740","San Diego-Carlsbad-San Marcos, CA",1910.261108,3436.040527,3062.303955,745.1372681,44.4056299884802,11.4353229597621,32.6929007699323,9.99691753583773,62.2060563381386,12.823550115751,26.1697082296516,3.88719512122168,3.03030294572634,11.7993800320321,55.5948363527553,131432.096778625,321900,190467.903221375,144.91734354827
"505","6073018614",102000.0022,119000,37913.99888,1863.836792,56.47990417,1047.009521,760.3474121,229.6494141,2015.693237,2097.216064,81.52288055,527.5009766,5152.459183,607.9581909,3149.553955,1555.328735,403.8845825,5186.027428,2302.888184,593.0390015,1695.462769,518.4428711,"41740","San Diego-Carlsbad-San Marcos, CA",2178.739014,3918.959473,3492.696045,849.8627319,44.4056306290712,11.4353232745764,32.6929001540946,9.99691726080859,62.2060566509647,12.8235486126162,26.1697051375283,3.88719512259086,3.03030310445766,11.7993790791375,55.5948340116964,131432.10283481,119000,-12432.10283481,-9.45895452227167
"506","6073018700",58358.86763,318300,32289.43351,6387.688061,537.6413857,306.1138217,5543.932852,2265.363977,3881.046846,4203.443017,322.396169,1106.13662,20188.35013,1686.317007,9399.344244,3462.811346,1647.494307,36205.77257,20618.80961,4956.086629,7964.607395,1796.461174,"41740","San Diego-Carlsbad-San Marcos, CA",12555.21662,28171.45398,6997.041753,1024.947864,56.9489563304739,13.6886642024222,21.9981699868475,4.96180870198732,54.3687465884881,17.5277579396208,28.5009860455573,7.66981181132067,8.41683846433527,8.35292134394937,44.5671587590525,75198.3188846365,318300,243101.681115363,NA
"507","6073018801",277896.9081,505400,72915.55933,1154.086078,40.00237353,994.0634737,120.020181,320.014461,1394.126687,1506.145076,112.018336,608.0369991,3165.304891,146.0434294,2168.183639,617.0887424,725.0383217,3180.30781,2636.130657,10.02945439,367.1022353,121.0425508,"41740","San Diego-Carlsbad-San Marcos, CA",1850.143734,2552.231132,2331.212592,245.0278,82.8891671652374,0.315361121916058,11.5429781402197,3.80600111786035,61.9009866119555,33.439894511629,43.6141854804046,7.4374200589957,3.46615164090039,4.61388189855737,72.491229763747,358084.060932255,505400,147315.939067745,41.1400436769553
"508","6073018802",297200,563500,69956,3077,160,2632,285,669,2970,3077,107,1352,7348,567,5522,1285,2115,7350,6512,27,574,179,"41740","San Diego-Carlsbad-San Marcos, CA",4407,6073,5729,880,88.5986394557823,0.36734693877551,7.80952380952381,2.43537414965986,61.571894241217,38.3013400941688,45.5218855218855,3.47741306467338,5.19987000324992,7.71638541099619,72.5671002799275,382957.06,563500,180542.94,47.1444344177909
"509","6073018803",261199.4468,539100,54062.87399,1647.995122,93.00073245,1172.994226,382.0000648,223.0018308,1655.997696,1736.997756,81.00007589,741.9960527,3920.999749,247.0066218,2890.990978,829.00427,950.9924823,3935.000648,2971.978733,37.00022448,780.0108683,111.9999426,"41740","San Diego-Carlsbad-San Marcos, CA",2068.993384,3233.994355,3082.993202,645.9958673,75.5267660377778,0.940285092425733,19.8223822071401,2.84624966089713,61.5704706740873,32.8950345932211,44.8065872610973,4.66322282859645,5.64326503206725,6.29958269859609,63.9764067862759,336568.54717414,539100,202531.45282586,60.1753950350775
"510","6073018903",187600,291600,41575,1668,47,999,622,685,1934,2057,123,636,4712,568,3024,1378,632,4771,2758,56,1800,90,"41740","San Diego-Carlsbad-San Marcos, CA",2131,3600,3406,680,57.80758750786,1.173758121987,37.7279396352966,1.88639698176483,66.468253968254,20.8994708994709,32.8852119958635,5.97958191541079,2.81774580335731,12.0543293718166,59.1944444444444,241731.98,291600,49868.02,20.6294673960806
"511","6073018904",171000,344400,37381,1863,39,806,1018,703,2077,2214,137,431,5596,1019,3087,1672,561,5715,2994,92,2387,159,"41740","San Diego-Carlsbad-San Marcos, CA",2431,4218,3694,828,52.3884514435696,1.60979877515311,41.7672790901137,2.78215223097113,72.3356009070295,18.1729834791059,20.7510832932114,6.18789521228546,2.09339774557166,18.2094353109364,57.6339497392129,220342.05,344400,124057.95,56.3024397748863
"512","6073018905",180000,307800,36976,1895,31,853,1011,366,2337,2614,277,502,6389,1267,3225,1817,492,6425,2917,136,3145,168,"41740","San Diego-Carlsbad-San Marcos, CA",2664,4662,4001,655,45.4007782101167,2.11673151750973,48.9494163424124,2.6147859922179,71.5968992248062,15.2558139534884,21.4805305947796,10.5967865340474,1.63588390501319,19.8309594615746,57.1428571428571,231939,307800,75861,32.7073066625276
"513","6073018906",227900,396500,35322,1839,48,843,948,461,2164,2279,115,525,5752,1081,2952,1488,455,5759,2570,127,2853,137,"41740","San Diego-Carlsbad-San Marcos, CA",2629,4282,3718,484,44.6258030908144,2.20524396596631,49.5398506685188,2.37888522312902,65.819783197832,15.4132791327913,24.2606284658041,5.04607283896446,2.61011419249592,18.7934631432545,61.3965436711817,293660.545,396500,102839.455,35.0198406803338
"514","6073019001",308799.9919,551200,57083.00025,2059.935547,128.9959564,1670.947754,259.9918518,565.9822998,2126.93335,2256.929443,129.9959259,934.9707642,5134.839313,410.9871521,3839.879883,1116.965088,1311.958984,5234.836184,4179.869141,16.99946785,828.9740601,122.9961548,"41740","San Diego-Carlsbad-San Marcos, CA",2858.910645,4320.864746,4082.872314,667.979126,79.8471813459139,0.324737341389172,15.8357211374391,2.34957027262727,63.2552096942768,34.1666672910352,43.9586301188046,5.75985777061795,6.2621355599142,8.00389509871309,66.1652426784849,397904.229562745,551200,153295.770437255,38.5257956683976
"515","6073019002",261799.6439,497700,41429.00841,546.0035506,30.00038409,341.0021231,175.0010434,230.0009345,640.0040405,653.0042734,13.00023287,219.0012793,1649.010531,426.001869,1024.00617,426.0030168,204.0011961,1584.010732,1047.004166,4.000140631,436.0040828,64.00029185,"41740","San Diego-Carlsbad-San Marcos, CA",727.0043883,1215.007715,1141.007062,181.0009905,66.0983000208612,0.252532419774035,27.5253237867583,4.04039509058074,61.5234782130268,19.9218717695812,34.2187338581341,1.99083427162148,5.49454011004741,25.8337870493563,59.8353721811552,337341.931147345,497700,160358.068852655,47.5357653604625
"516","6073019101",204465.6882,352400,42714.32116,2176.748073,235.3261641,1302.376868,639.0450409,572.4118349,2476.791551,2619.628381,142.8366469,784.1082494,6454.535296,1145.036611,3782.306231,1849.133797,733.2364176,6577.610711,2555.866506,86.08023501,2501.028894,178.6898715,"41740","San Diego-Carlsbad-San Marcos, CA",2690.639842,4729.236745,4328.923418,607.541496,38.8570655561255,1.30868546030011,38.0233644690682,2.71663799137839,68.2750167988711,19.385961178668,31.6582252989121,5.45255380251585,10.8109049007069,17.7400317527058,56.8937438973569,263464.26253011,352400,88935.73746989,33.7562812564478
"517","6073019103",253999.9981,399100,64750.00188,1979.977539,104.9988098,1563.9823,310.9964905,376.9957275,2626.970215,2735.968994,108.998764,805.9908447,5434.938449,413.9953003,3683.958252,1310.985107,962.9890747,5501.93769,4182.952637,32.99962616,1033.988281,151.9982758,"41740","San Diego-Carlsbad-San Marcos, CA",2773.968506,4286.95166,3968.955078,566.9935913,76.0268994794814,0.599781895385296,18.7931659582281,2.76263171929888,61.7263830409987,26.1400648114619,30.6813849695666,3.98391810137597,5.30303034917408,7.61729510250798,64.7072494864568,327291.697551755,399100,71808.302448245,21.9401539927208
"518","6073019105",270900,548800,56925,2271,119,1971,181,313,2260,2320,60,932,5106,115,4043,1149,1433,5126,4470,45,443,103,"41740","San Diego-Carlsbad-San Marcos, CA",3285,4458,4275,590,87.2024970737417,0.877877487319547,8.64221615294577,2.00936402653141,63.8634677219886,35.4439772446203,41.2389380530973,2.58620689655172,5.23998238661383,2.25225225225225,73.6877523553163,349068.195,548800,199731.805,57.2185629802222
"519","6073019106",275422.4513,467100,64388.08979,2469.818535,227.5964732,1819.172642,423.0493717,506.0238075,3063.393921,3152.226372,88.8324945,1160.621399,6950.855703,752.253798,4340.899803,1616.885189,1190.403412,7022.49454,4741.469955,52.41041505,1525.831009,134.0105937,"41740","San Diego-Carlsbad-San Marcos, CA",3297.788925,5313.433289,4855.059738,721.4694996,67.5183145817013,0.746321905292646,21.7277635505289,1.90830470478372,64.6706611163861,27.4229645009846,37.8867827295659,2.81808740923763,9.21510912541597,10.822463163425,62.0651233511704,354895.599622615,467100,112204.400377385,31.6161712054755
"520","6073019107",151300.2681,338600,44236.08567,695.6166138,51.02312883,543.3974324,101.1960145,98.64510479,737.2865304,794.2624406,56.97590637,219.4004729,1809.624543,233.0056012,1188.841659,532.3421303,221.9515422,1812.175752,1109.756517,5.102403946,465.1615401,18.70870956,"41740","San Diego-Carlsbad-San Marcos, CA",908.2136855,1404.84005,1306.1952,245.7620009,61.2389011261861,0.28156231206431,25.6686769805096,1.03238935513579,63.4477827042567,18.6695629749967,29.7578300774013,7.1734358138551,7.33494971479648,12.8759085469587,64.648903303974,194957.960460255,338600,143642.039539745,73.6784685275924
"521","6073019203",233500,417500,58196,1029,38,780,211,328,1233,1300,67,391,2871,256,1902,629,514,2904,2017,91,592,150,"41740","San Diego-Carlsbad-San Marcos, CA",1380,2258,2089,367,69.4559228650138,3.133608815427,20.3856749311295,5.16528925619835,60.0946372239748,27.0241850683491,31.7112733171127,5.15384615384615,3.69290573372206,8.91675374433995,61.1160318866253,300876.425,417500,116623.575,38.7612871297577
"522","6073019205",111700,215300,31998,2016,61,1089,866,537,1810,2243,433,439,5389,839,3468,1962,362,5436,2936,207,1950,260,"41740","San Diego-Carlsbad-San Marcos, CA",2032,4336,4043,1182,54.0103016924209,3.80794701986755,35.8719646799117,4.78292862398823,67.0126874279123,10.4382929642445,24.2541436464088,19.3045028979046,3.02579365079365,15.5687511597699,46.8634686346863,143931.035,215300,71368.965,49.5855289305743
"523","6073019206",165700,323500,38750,1371,37,593,741,593,2150,2288,138,314,5339,1273,2798,1894,215,5626,1491,195,3672,199,"41740","San Diego-Carlsbad-San Marcos, CA",2147,3891,3570,561,26.501955207963,3.46605047991468,65.2683967294703,3.53714895129755,75.3752680486061,7.68406004288778,14.6046511627907,6.03146853146853,2.69876002917578,23.8434163701068,55.1786173220252,213512.735,323500,109987.265,51.5132106757004
"524","6073019207",272698.8657,498500,49856.86627,2648.382932,77.95288692,1419.13477,1151.295222,689.5894217,3289.989316,3512.852691,222.8635125,942.4260309,7284.544403,842.487096,4435.293486,1809.89187,1107.323752,7413.465098,4442.289707,360.7779252,2204.644401,263.8387931,"41740","San Diego-Carlsbad-San Marcos, CA",3107.098103,5689.518879,5267.779549,917.4430591,59.9219076137343,4.86652220561921,29.7383797165885,3.55891326946664,65.772775380213,24.9661889454501,28.6452611355532,6.34423165739289,2.94341448806769,11.5654054583433,54.6109112049578,351386.123397735,498500,147113.876602265,41.8667291638453
"525","6073019208",306700,614000,67386,950,29,775,146,286,1308,1442,134,592,2866,384,2032,527,846,2860,2340,12,358,94,"41740","San Diego-Carlsbad-San Marcos, CA",1439,2336,2201,362,81.8181818181818,0.41958041958042,12.5174825174825,3.28671328671329,67.5688976377953,41.6338582677165,45.2599388379205,9.29264909847434,3.05263157894737,13.3984647592463,61.6010273972603,395198.285,614000,218801.715,55.3650466878924
"526","6073019301",227800,370300,69782,2112,38,1874,200,14,2980,3120,140,1278,6414,165,4134,1179,1357,6431,4449,287,863,757,"41740","San Diego-Carlsbad-San Marcos, CA",3283,4709,4337,618,69.1805317990981,4.46275851345047,13.4193749028145,11.7711086922718,61.3449443638123,32.825350749879,42.8859060402685,4.48717948717949,1.79924242424242,2.57249766136576,69.7175621150987,293531.69,370300,76768.31,26.1533294752604
"527","6073019302",189900,340900,43879,3112,62,1871,1179,107,3310,3482,172,1081,7452,451,4924,1788,1112,7459,5042,541,1160,608,"41740","San Diego-Carlsbad-San Marcos, CA",3510,5910,5343,1295,67.5961925191044,7.25298297358895,15.5516825311704,8.15122670599276,58.8952071486596,22.5832656376929,32.6586102719033,4.93968983342906,1.99228791773779,6.05206655931294,59.3908629441624,244695.645,340900,96204.355,39.315924482432
"528","6073019303",232600,422500,56140,2160,83,1603,474,282,2990,3171,181,1014,6299,503,3918,1164,1115,6328,4177,286,1371,419,"41740","San Diego-Carlsbad-San Marcos, CA",3120,4760,4334,613,66.0082174462705,4.51959544879899,21.665613147914,6.62136536030341,58.1674323634507,28.4583971413987,33.9130434782609,5.70797855566067,3.84259259259259,7.98539450706461,65.546218487395,299716.73,422500,122783.27,40.9664385434874
"529","6073019403",170600,284200,57348,1513,16,1277,220,344,2393,2510,117,669,4895,766,3067,1385,546,4933,2603,195,1693,386,"41740","San Diego-Carlsbad-San Marcos, CA",2337,3643,3334,616,52.7670788566795,3.95296979525644,34.3198864788161,7.82485303061018,62.9605477665471,17.8024127812194,27.9565399080652,4.66135458167331,1.05750165234633,15.6486210418795,64.1504254735108,219826.63,284200,64373.37,29.2836996136455
"530","6073019404",154700,283000,47000,841,15,585,241,467,1372,1548,176,252,3486,583,1897,1234,114,3516,1012,102,2259,118,"41740","San Diego-Carlsbad-San Marcos, CA",1323,2470,2225,389,28.7827076222981,2.90102389078498,64.2491467576792,3.35608646188851,71.0595677385345,6.00948866631523,18.3673469387755,11.3695090439276,1.78359096313912,16.7240390131956,53.5627530364373,199338.685,283000,83661.315,41.9694325765217
